@RELATION images

@ATTRIBUTE left_quad_std NUMERIC
@ATTRIBUTE left_quad_mean NUMERIC
@ATTRIBUTE right_quad_std NUMERIC
@ATTRIBUTE right_quad_mean NUMERIC
@ATTRIBUTE low_left_quad_std NUMERIC
@ATTRIBUTE low_left_quad_mean NUMERIC
@ATTRIBUTE low_right_quad_std NUMERIC
@ATTRIBUTE low_right_quad_mean NUMERIC
@ATTRIBUTE cent_vert_strip_std NUMERIC
@ATTRIBUTE cent_vert_strip_mean NUMERIC
@ATTRIBUTE cent_hor_strip_std NUMERIC
@ATTRIBUTE cent_hor_strip_mean NUMERIC
@ATTRIBUTE cent_box_std NUMERIC
@ATTRIBUTE cent_box_mean NUMERIC
@ATTRIBUTE left_right_top_mean_dif NUMERIC
@ATTRIBUTE global_min NUMERIC
@ATTRIBUTE global_max NUMERIC
@ATTRIBUTE global_std NUMERIC
@ATTRIBUTE global_mean NUMERIC
@ATTRIBUTE eye_dif_val NUMERIC
@ATTRIBUTE class {0,1}

@DATA
23.8665381773,52.2345679012,14.9414138109,28.1604938272,28.664943962,87.0,25.0426309284,36.049382716,20.3917315273,55.5789473684,38.8187064024,49.0526315789,26.6817058643,50.012345679,24.0740740741,6,138,32.6099333746,51.0470914127,43.1904761905,0
34.5701057498,110.283950617,30.7578463985,61.6790123457,27.1176879293,88.2962962963,19.4363965317,33.6790123457,36.2088432901,92.1578947368,43.7772629736,78.1578947368,31.1571284207,94.5432098765,48.6049382716,8,154,40.6974140435,74.6426592798,50.5238095238,0
55.5854761678,65.6049382716,23.3846649428,114.50617284,35.9107642692,65.4814814815,46.1433027597,125.259259259,45.9856655975,120.947368421,60.1367324752,112.315789474,51.0418777232,124.617283951,48.9012345679,0,191,51.0471210256,95.055401662,40.380952381,0
36.128523817,92.7037037037,27.43930965,63.4691358025,32.7572905679,100.50617284,20.1144947096,37.7283950617,24.4027835477,102.631578947,43.4589627171,92.0526315789,32.1777518208,91.7283950617,29.2345679012,8,155,39.0714690239,75.9307479224,40.2857142857,0
35.8622616931,104.49382716,29.5191665176,61.5679012346,29.2774335388,94.3580246914,15.9387545231,31.5925925926,22.0235331198,104.263157895,44.3304763761,86.5789473684,31.6485328195,92.5555555556,42.9259259259,8,155,40.6306713139,75.2271468144,38.3333333333,0
20.4241713762,142.296296296,27.2185238662,99.9382716049,28.2615702716,141.728395062,22.5701163243,118.518518519,29.7897526489,126.789473684,33.923900497,117.105263158,37.4139504525,126.543209877,42.3580246914,58,182,30.6664103865,125.337950139,51.619047619,0
16.4385207883,18.8148148148,41.0485342899,40.2592592593,47.7515128624,76.8765432099,44.1356902355,81.9382716049,60.2331113328,73.1578947368,35.7602822127,37.7894736842,44.8152365385,51.1975308642,21.4444444444,0,174,47.8184253851,54.6897506925,38.4285714286,0
45.9642910245,81.7777777778,39.7969392354,93.8641975309,29.3426378808,75.8518518519,26.02347316,86.8395061728,42.7317860634,94.3157894737,34.7414669967,89.6315789474,32.3878859487,85.012345679,12.0864197531,17,180,37.1172759706,85.2936288089,47.2619047619,0
15.4638389639,133.259259259,37.7643040606,129.407407407,30.9509546092,125.37037037,33.9839163299,121.790123457,34.5414761324,124.210526316,10.1118399651,121.526315789,17.5266557286,124.432098765,3.85185185185,41,193,30.5646744332,127.011080332,53.4047619048,0
29.1453478819,39.4074074074,29.3174188861,46.0864197531,42.2162799948,63.3950617284,28.146853988,34.4320987654,27.8512073471,92.3157894737,45.0865587945,58.2105263158,41.7866347906,57.975308642,6.67901234568,5,153,36.305416556,48.7479224377,47.9761904762,0
30.3137432533,155.87654321,24.7322624146,148.283950617,29.299539914,171.864197531,35.6981323454,142.703703704,29.1954916263,163.789473684,15.8774740694,168.894736842,21.4699699538,162.580246914,7.59259259259,66,227,31.6398045565,155.869806094,74.8571428571,0
31.8011128075,120.469135802,29.3092140105,35.7901234568,41.4737242894,90.3209876543,5.71211501,16.6296296296,54.7888416971,68.1578947368,56.0230957518,74.2105263158,49.8091281347,81.6296296296,84.6790123457,4,183,51.8604178065,66.3988919668,45.4761904762,0
39.5726485471,44.4074074074,33.1029072611,44.3333333333,46.6441385299,64.5802469136,64.0243818821,95.8024691358,65.2364546389,84.6842105263,31.8013222952,40.2105263158,29.5303893599,42.9259259259,0.0740740740741,8,191,52.2645291171,62.2797783934,37.5238095238,0
67.6290977582,105.691358025,58.6645622518,83.6666666667,52.7099629296,155.259259259,36.5437812768,66.6913580247,58.6474513147,94.9473684211,64.5172140915,114.947368421,65.0060693824,123.839506173,22.024691358,10,193,64.2369688311,103.072022161,75.4523809524,0
58.8684334378,93.2962962963,60.6391753486,116.567901235,52.2985112437,129.432098765,46.6347954398,158.382716049,62.064705758,130.157894737,55.3475546032,127.736842105,57.7028241268,122.37037037,23.2716049383,15,204,59.6859739116,124.994459834,83.9047619048,0
61.2853284233,110.901234568,52.508577768,126.098765432,32.2180073872,157.555555556,54.248399874,139.888888889,38.5635425552,108.894736842,47.940001745,134.421052632,50.7562020239,122.740740741,15.1975308642,15,229,53.3592668869,132.448753463,86.5,0
44.1970515182,72.5802469136,40.969529683,66.0617283951,40.2672636577,83.6790123457,44.134250167,86.0864197531,45.49518254,83.3684210526,46.1054434027,112.842105263,35.9131112863,88.5679012346,6.51851851852,6,177,44.2635102429,79.3711911357,46.1904761905,0
35.8313931696,127.012345679,30.2602389393,131.50617284,16.2276988707,150.086419753,14.0455852014,160.407407407,23.1514345056,132.894736842,21.9652205572,155.947368421,24.4411208615,134.802469136,4.49382716049,12,194,28.8137666296,142.515235457,68.8095238095,0
14.9423012624,96.2469135802,19.2245413573,98.5185185185,28.8695778023,97.3209876543,22.562261229,88.8641975309,19.6046803163,97.8421052632,16.9247969992,95.1578947368,16.6013535072,95.0,2.27160493827,40,159,21.9280471263,95.4404432133,35.6428571429,0
51.4509101875,25.962962963,26.6860926043,125.024691358,74.9201332616,81.6172839506,27.5757592202,158.481481481,18.1020498985,147.0,68.8204134504,99.5263157895,61.4199553319,108.308641975,99.0617283951,0,193,69.0758721189,100.293628809,43.380952381,0
55.2182379543,118.395061728,36.4688265323,73.3333333333,58.3510600801,88.2345679012,49.0318616492,56.4444444444,57.2023186869,104.0,26.5564782567,57.2631578947,45.355188524,78.2345679012,45.0617283951,13,199,54.9475044393,83.728531856,57.0476190476,0
51.8838789978,62.7037037037,43.0866815231,85.7901234568,24.5809320861,133.111111111,38.643280852,56.9259259259,39.4037274837,115.631578947,52.8523789552,99.3157894737,47.6230051266,104.444444444,23.0864197531,10,164,50.8000680149,86.9362880886,52.3095238095,0
14.0721246213,146.777777778,9.32089771848,116.098765432,23.6992729913,132.456790123,33.7452780261,112.50617284,27.7971480631,119.947368421,13.7298832949,128.263157895,14.5752649311,134.864197531,30.6790123457,35,183,25.8058985279,126.609418283,63.8333333333,0
38.8534622097,131.160493827,29.2078310336,130.962962963,16.2451216694,148.518518519,15.8816880092,157.283950617,23.6755539736,136.315789474,21.159073023,158.631578947,24.3124946003,136.703703704,0.197530864198,8,196,28.8173155087,142.578947368,78.1428571429,0
40.594646399,129.975308642,23.4251638647,97.950617284,24.5541868788,99.2592592593,13.8609595726,96.8518518519,33.8125843249,100.157894737,26.695782812,100.421052632,28.9818752521,94.4320987654,32.024691358,52,203,30.6825516076,105.501385042,51.6428571429,0
61.5630650142,37.3703703704,24.9525261791,120.160493827,76.5443787246,93.9135802469,28.815766908,149.185185185,15.5169463255,149.473684211,64.6560471428,101.263157895,55.6986004798,122.75308642,82.7901234568,0,187,66.0251653358,102.656509695,38.5714285714,0
17.208725186,165.395061728,17.280546402,134.111111111,23.9349828059,178.925925926,34.2548345491,143.703703704,38.982985137,153.105263158,22.0491769685,153.210526316,16.5842406229,167.222222222,31.2839506173,34,205,30.1684799806,155.260387812,79.880952381,0
38.6434938368,136.962962963,28.0805284827,123.049382716,22.2538321137,132.432098765,48.5181446912,93.1975308642,24.6584423913,141.526315789,33.9929925971,113.947368421,27.8856178299,127.851851852,13.9135802469,9,202,39.0737989602,122.002770083,70.1904761905,0
29.7640008668,97.5925925926,59.1462760384,104.197530864,43.3521256427,114.975308642,17.5645390361,83.9259259259,24.2838705974,93.6315789474,26.3185261735,95.4210526316,18.1192513707,91.962962963,6.6049382716,28,215,40.7143870544,99.6343490305,59.5952380952,0
71.6629203304,92.1358024691,74.4356545391,114.777777778,14.5008395765,184.481481481,68.2856704195,118.074074074,67.1420951552,130.789473684,62.014295555,153.263157895,69.2872811427,138.160493827,22.6419753086,7,202,70.8294442216,128.734072022,88.2380952381,0
62.355632991,131.814814815,50.3690117222,149.271604938,62.3763840781,140.432098765,58.4513314359,142.098765432,57.6716755493,149.631578947,61.393783691,145.526315789,56.2905400999,149.358024691,17.4567901235,9,205,59.0524881239,141.468144044,100.285714286,0
55.3692376393,107.024691358,47.022631539,135.604938272,48.6243716971,126.061728395,1.47405546238,174.222222222,34.0082277807,153.578947368,46.3497483162,137.736842105,53.3888285807,114.580246914,28.5802469136,11,181,49.4280020379,136.764542936,72.8095238095,0
28.4426654108,79.049382716,27.243408793,61.7160493827,10.8821400658,60.5432098765,26.5680676024,73.8024691358,24.1297278748,87.5789473684,33.1078988157,86.8421052632,29.9242298749,79.1481481481,17.3333333333,29,151,26.5524174027,70.6066481994,32.880952381,0
25.7945347834,53.2222222222,12.4195199153,32.049382716,26.5726623849,51.6419753086,3.31765861875,36.2592592593,33.3630246342,56.4736842105,12.68431972,43.0526315789,28.8103607166,53.012345679,21.1728395062,7,143,22.2967229091,44.0138504155,35.8571428571,0
43.2249603302,56.5308641975,20.9367064987,94.0,20.1415279005,102.530864198,43.4340218133,64.6790123457,24.1036542786,102.526315789,27.3958364712,101.684210526,24.9505409251,100.296296296,37.4691358025,11,139,38.5166768535,81.7700831025,39.4285714286,0
15.3444026763,99.8641975309,22.2351471329,96.2345679012,5.02106521263,90.5432098765,14.3379210233,103.679012346,14.6588159968,98.4736842105,13.5887357621,98.6315789474,13.1011098541,100.12345679,3.62962962963,54,136,16.0437177539,97.6537396122,42.1428571429,0
24.8819434754,96.1111111111,33.9274623621,71.3703703704,23.3480324724,99.1728395062,15.3079051993,30.3703703704,22.8739772791,79.2105263158,35.8964345948,68.1578947368,30.1258802911,90.2469135802,24.7407407407,10,139,36.7545837314,74.1689750693,41.0714285714,0
40.9010687412,52.9382716049,21.5523734446,95.6296296296,15.6489261257,97.5555555556,15.5709016993,104.938271605,22.0884647952,100.315789474,29.2373987346,94.2631578947,24.4156645643,99.4567901235,42.6913580247,9,139,32.2922316189,88.756232687,38.5238095238,0
29.3926687159,75.5061728395,18.549414556,105.765432099,9.67978391986,101.074074074,19.7880246571,91.1975308642,13.7989119969,98.1052631579,13.7173687341,95.2105263158,7.74596669241,92.6666666667,30.2592592593,11,132,22.8344676136,93.7479224377,39.6904761905,0
29.7117842523,152.111111111,34.3966658316,123.172839506,26.4117444883,132.444444444,44.9996629905,117.234567901,33.8329774053,131.473684211,29.0851267547,121.947368421,30.9454190556,124.617283951,28.9382716049,18,196,36.608504412,130.770083102,62.9285714286,0
43.2260780914,117.666666667,36.069362804,95.8395061728,34.0682362149,75.5185185185,47.2600655271,97.3580246914,45.9819909345,103.842105263,48.8430126957,103.789473684,38.8069723174,83.7160493827,21.8271604938,22,192,43.7242235029,97.432132964,50.4523809524,0
45.3554002346,125.456790123,45.6499774256,143.740740741,39.7153797094,144.148148148,35.8865296697,135.691358025,40.3267815165,150.526315789,36.9541154433,145.842105263,40.3448101211,148.111111111,18.2839506173,55,212,42.3417214086,138.373961219,73.4047619048,0
37.2975815161,151.432098765,39.882268442,121.814814815,27.8709603044,89.7283950617,21.6156728182,90.1851851852,38.5013580363,121.526315789,40.2362138948,112.315789474,39.0232755435,117.456790123,29.6172839506,22,202,41.2535369827,113.656509695,73.5714285714,0
39.6213560072,151.0,38.174045307,115.567901235,23.8378406308,84.6790123457,20.0286565011,96.8395061728,40.7993536422,118.210526316,35.7897058816,105.210526316,38.1030097729,109.012345679,35.4320987654,48,204,40.2292040092,112.041551247,67.6666666667,0
30.3574247226,124.790123457,19.8463769245,89.5308641975,29.4918762823,102.209876543,25.9747218635,82.1728395062,25.1832068216,102.736842105,29.6922348243,104.052631579,26.2931024549,104.135802469,35.2592592593,43,172,30.9447229431,100.055401662,52.2619047619,0
27.2960589857,126.75308642,20.7880266383,93.1358024691,29.1980972461,104.197530864,26.4575649576,83.1481481481,29.1240540845,103.0,24.2260819591,106.789473684,29.6856312333,107.530864198,33.6172839506,42,173,30.4149667692,102.113573407,57.7142857143,0
41.0209926889,63.7160493827,41.5083723832,70.7654320988,26.7774846446,83.4197530864,25.1013006316,60.5432098765,49.9151634847,73.9473684211,10.4221158416,36.1052631579,26.4994471275,56.5679012346,7.04938271605,15,201,36.4060296067,68.1966759003,37.9047619048,0
66.7868966154,85.6790123457,70.5022567445,90.7283950617,75.4693589655,99.2592592593,70.0570629871,118.395061728,72.6388630977,131.736842105,75.2042095244,97.8947368421,77.225625844,110.172839506,5.04938271605,10,203,72.3970022952,99.9695290859,38.3571428571,0
60.3598895192,70.3580246914,69.392029602,86.0740740741,75.1340234207,97.1975308642,75.1728587678,126.320987654,71.3380233354,129.789473684,73.4032236417,92.4210526316,75.672948018,110.777777778,15.7160493827,8,206,73.4485234665,96.4127423823,36.7380952381,0
74.4080249961,90.7037037037,78.1751947424,117.50617284,4.34322321182,188.975308642,71.8911966436,105.567901235,72.7402314695,117.736842105,64.6611024631,151.315789474,76.8754973788,126.098765432,26.8024691358,6,207,74.7760662713,126.659279778,99.9761904762,0
66.3186894613,117.320987654,62.316352961,140.074074074,65.6874402835,130.271604938,68.9904269616,130.555555556,67.0890176414,119.105263158,64.4525206941,135.368421053,68.5699062111,110.086419753,22.7530864198,4,202,66.3892620805,129.465373961,96.619047619,0
25.0156847612,69.7654320988,27.264592876,60.8888888889,14.2079510875,62.3827160494,33.0376506245,80.0864197531,23.2115407345,98.5263157895,40.3821770291,90.7368421053,32.2390760521,83.8888888889,8.87654320988,24,188,28.7107799171,70.9168975069,31.3095238095,0
25.574126967,159.839506173,54.7669460655,97.962962963,46.7368112192,118.938271605,52.736006862,128.666666667,42.881205486,135.789473684,45.6679573319,119.736842105,42.829005722,124.148148148,61.8765432099,10,183,50.9246413506,126.487534626,68.6904761905,0
10.4551356424,27.5432098765,23.8524844637,41.8148148148,28.672312584,46.4814814815,19.4050040921,51.7037037037,34.0158020961,49.3684210526,22.465116079,32.0526315789,23.1405781861,33.9135802469,14.2716049383,1,122,24.2721747231,41.7645429363,41.2380952381,0
42.468870226,52.3333333333,24.2113528173,99.3950617284,21.3508444364,91.2345679012,38.3696911137,65.962962963,21.5137654831,99.0,22.5860006159,98.6315789474,21.7480550788,97.0987654321,47.0617283951,9,136,37.2187446137,79.5346260388,42.0,0
42.6197265512,67.4197530864,23.7110778139,100.209876543,21.0621987703,90.8395061728,37.9917124904,56.987654321,20.9365219208,98.3684210526,26.5257936457,91.4736842105,21.3730197843,96.6913580247,32.7901234568,9,133,36.2474890771,80.5623268698,46.119047619,0
38.1598248141,65.975308642,19.6645391888,73.8518518519,21.8941210767,94.4074074074,16.4642671464,94.1975308642,28.584617059,92.8421052632,18.268389968,92.0526315789,20.8190321284,96.8888888889,7.87654320988,11,132,28.1401850256,83.1385041551,36.2857142857,0
40.2483374739,70.1851851852,25.5758254437,98.975308642,15.0007264977,94.1234567901,15.8307328262,98.8271604938,21.9726599194,104.789473684,17.0722758845,101.894736842,17.8095224123,98.1358024691,28.7901234568,9,154,28.2935008,91.8559556787,40.0952380952,0
40.4048140904,65.2839506173,21.3113312467,94.8888888889,14.5730269284,118.518518519,37.0196173026,71.6419753086,24.5214587465,96.4736842105,23.6226099496,104.842105263,22.268271903,90.975308642,29.6049382716,10,140,35.9901699358,89.0360110803,35.9523809524,0
15.4340443218,101.987654321,23.2513419987,99.3580246914,5.75218559153,90.5432098765,13.6993987232,102.407407407,13.4294091631,95.5789473684,14.1125275873,100.684210526,13.3653365352,100.098765432,2.62962962963,49,128,16.2860721988,98.5013850416,44.6428571429,0
15.1538973062,101.37037037,21.9492979648,97.8641975309,5.00437242137,90.7654320988,14.8889298364,104.543209877,13.8305935722,99.6315789474,13.1629463987,100.0,12.7070446362,99.987654321,3.50617283951,52,129,16.0445925009,98.7257617729,42.6666666667,0
41.0349979437,63.0740740741,22.9855391476,94.3827160494,24.7187255738,95.4938271605,29.391455283,80.2839506173,24.6214554095,94.6842105263,22.8039944015,98.6315789474,26.2898154652,93.8641975309,31.3086419753,10,139,32.5215476509,84.7590027701,41.619047619,0
37.905476901,38.8024691358,25.846798709,100.358024691,22.0982826349,91.2469135802,23.8255548618,97.5185185185,24.955472812,92.4736842105,32.4254098234,90.4736842105,28.053349137,88.8148148148,61.5555555556,8,140,37.0593958789,82.9916897507,42.5,0
38.8822138108,47.975308642,22.7915947253,94.3333333333,20.8380287347,100.456790123,18.8710235856,101.604938272,23.8271708774,97.9473684211,34.7212883839,95.8947368421,27.6001784805,95.6049382716,46.3580246914,9,147,34.3379615353,87.2382271468,38.0714285714,0
40.8761871188,58.5679012346,14.2408678359,100.012345679,22.7606044532,99.3209876543,18.7872436592,90.049382716,24.9384838721,87.5789473684,28.3967732551,83.2105263158,24.2813551871,91.6543209877,41.4444444444,11,133,30.7601475535,86.8753462604,42.3095238095,0
32.3262027878,149.679012346,36.4711209203,119.259259259,26.3747799984,127.975308642,36.2543387288,126.234567901,36.5269224885,131.315789474,29.1153974933,123.631578947,35.2402730983,122.728395062,30.4197530864,14,196,34.8766329282,130.379501385,70.7857142857,0
30.4461015039,147.530864198,34.2126320448,120.802469136,27.2806377521,131.37037037,30.266161676,139.308641975,33.1319029289,139.473684211,29.4762216953,123.315789474,30.6033968905,121.555555556,26.7283950617,47,203,32.2785987153,134.376731302,69.4285714286,0
26.2846609626,136.259259259,22.0989792389,149.925925926,24.0224010175,122.382716049,28.6280298107,112.061728395,25.2445106619,139.368421053,25.0205455742,135.157894737,26.6596755811,138.049382716,13.6666666667,72,186,28.8226895231,130.977839335,71.0238095238,0
24.2552599348,138.580246914,27.816127163,123.938271605,23.1861186522,128.308641975,27.8322976625,147.172839506,30.4905416514,136.105263158,27.8583675519,135.736842105,26.7896910701,125.061728395,14.6419753086,55,188,27.6232250856,134.681440443,63.5952380952,0
